Running job on compute-0-44
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=60000, coeff=1, trial=0, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=0, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=1, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=2, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=3, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=4, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=5, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=6, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=7, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=8, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=12, trial=9, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=0, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=1, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=2, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=3, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=4, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=5, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=6, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=7, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=8, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=13, trial=9, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=0, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=1, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=2, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=3, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=4, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=5, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=6, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=7, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=8, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=14, trial=9, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=0, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=1, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=2, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=3, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=4, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=5, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=6, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=7, epsilon=0.25 as entry already exists.
